ID,Label
10011.pkl,3.406989812850952
10025.pkl,1.6148673295974731
10033.pkl,4.322140216827393
10036.pkl,3.2871439456939697
10043.pkl,4.207955837249756
10067.pkl,2.993532419204712
10074.pkl,2.967341423034668
10079.pkl,3.1329562664031982
10083.pkl,4.124847412109375
10090.pkl,3.2008612155914307
10092.pkl,3.423764228820801
10097.pkl,3.70287823677063
10099.pkl,3.6799700260162354
10110.pkl,0.8529379963874817
10116.pkl,3.359407424926758
10120.pkl,2.6087987422943115
10149.pkl,2.890679359436035
10179.pkl,3.1435694694519043
10184.pkl,3.119068145751953
10189.pkl,3.2828261852264404
10191.pkl,3.5302886962890625
10192.pkl,2.021425724029541
10194.pkl,4.321651935577393
10200.pkl,3.355985641479492
10202.pkl,3.6017262935638428
10204.pkl,3.228149890899658
10206.pkl,3.043001890182495
10207.pkl,3.407106637954712
10216.pkl,3.859947919845581
10222.pkl,2.3735740184783936
10224.pkl,3.0931904315948486
10235.pkl,2.772057056427002
10236.pkl,3.239252805709839
10240.pkl,1.6625152826309204
10242.pkl,1.9422814846038818
10251.pkl,2.7983238697052
10253.pkl,3.4906742572784424
10259.pkl,2.4342377185821533
10267.pkl,4.3140153884887695
10271.pkl,3.2086384296417236
10277.pkl,3.7002274990081787
10279.pkl,3.106142520904541
10286.pkl,3.3645544052124023
10287.pkl,2.4926373958587646
10288.pkl,2.7053043842315674
10290.pkl,1.868526816368103
10291.pkl,4.047948837280273
10293.pkl,3.7232048511505127
10306.pkl,4.139226913452148
10315.pkl,3.505826950073242
10316.pkl,2.8229176998138428
10317.pkl,2.8536674976348877
10326.pkl,1.3639051914215088
10332.pkl,1.8786970376968384
10335.pkl,3.4141738414764404
10349.pkl,2.9887242317199707
10351.pkl,1.3470184803009033
10356.pkl,3.0255215167999268
10359.pkl,2.530290365219116
10363.pkl,3.977311611175537
10376.pkl,2.95351505279541
10379.pkl,1.9863677024841309
10380.pkl,2.013441801071167
10383.pkl,3.0221333503723145
10384.pkl,3.2533481121063232
10390.pkl,3.2425878047943115
10394.pkl,2.1549620628356934
10398.pkl,2.0350935459136963
10405.pkl,3.12807559967041
10415.pkl,1.5173192024230957
10421.pkl,1.7772496938705444
10425.pkl,3.1993610858917236
10427.pkl,2.5640506744384766
10433.pkl,4.32327127456665
10444.pkl,2.270737886428833
10450.pkl,2.887064218521118
10452.pkl,3.3875410556793213
10457.pkl,3.279963493347168
10462.pkl,2.931790828704834
10466.pkl,4.804671764373779
10467.pkl,3.7821500301361084
10472.pkl,2.6681902408599854
10481.pkl,2.3895652294158936
10489.pkl,2.8542187213897705
10506.pkl,2.9240758419036865
10507.pkl,3.006897211074829
10513.pkl,1.3461017608642578
10518.pkl,2.94867205619812
10528.pkl,3.46278977394104
10529.pkl,1.5072343349456787
10533.pkl,3.53666615486145
10535.pkl,3.5296194553375244
10539.pkl,2.9387481212615967
10543.pkl,3.262986660003662
10552.pkl,4.5518364906311035
10553.pkl,3.656407594680786
10558.pkl,3.1650736331939697
10559.pkl,3.6725544929504395
10560.pkl,2.8945775032043457
10561.pkl,1.7870550155639648
10589.pkl,3.6337926387786865
10612.pkl,3.3422112464904785
10620.pkl,3.3878467082977295
10627.pkl,2.8636324405670166
10629.pkl,3.125572919845581
10631.pkl,4.219472885131836
10638.pkl,2.493253231048584
10646.pkl,3.030839204788208
10655.pkl,2.7195956707000732
10658.pkl,3.36409592628479
10663.pkl,3.7633349895477295
10679.pkl,3.0695505142211914
10681.pkl,2.0427684783935547
10687.pkl,2.9965767860412598
10695.pkl,4.004087448120117
10711.pkl,3.6623923778533936
10712.pkl,3.0924313068389893
10718.pkl,3.392979383468628
10721.pkl,1.9163230657577515
10723.pkl,3.09761905670166
10724.pkl,3.125380039215088
10733.pkl,3.8069891929626465
10735.pkl,2.9762752056121826
10749.pkl,2.725139856338501
10756.pkl,3.215266466140747
10757.pkl,2.204739570617676
10767.pkl,2.7209649085998535
10771.pkl,3.0766189098358154
10776.pkl,2.8506627082824707
10787.pkl,4.24273157119751
10790.pkl,1.9248850345611572
10792.pkl,2.0443010330200195
10793.pkl,3.3313302993774414
10800.pkl,3.241780996322632
10801.pkl,1.256473183631897
10802.pkl,2.8121910095214844
10810.pkl,2.1138598918914795
10833.pkl,3.623512029647827
10835.pkl,3.7464423179626465
10839.pkl,2.1816298961639404
10840.pkl,3.3792078495025635
10846.pkl,2.7740204334259033
10851.pkl,3.352285623550415
10857.pkl,3.113372564315796
10865.pkl,1.4922727346420288
10883.pkl,3.012439012527466
10884.pkl,1.3353224992752075
10886.pkl,2.71093487739563
10890.pkl,2.578974962234497
10895.pkl,3.06300687789917
10900.pkl,1.4909721612930298
10903.pkl,3.2361721992492676
10909.pkl,4.033211708068848
10914.pkl,3.393723249435425
10924.pkl,2.652550458908081
10940.pkl,2.8725087642669678
10941.pkl,2.5297391414642334
10944.pkl,2.6811985969543457
10956.pkl,3.9145994186401367
10975.pkl,3.040055513381958
10979.pkl,3.8702075481414795
10981.pkl,3.0827972888946533
10987.pkl,3.918114423751831
10993.pkl,3.3117856979370117
10994.pkl,3.4940593242645264
11004.pkl,1.3530235290527344
11007.pkl,3.126922369003296
11009.pkl,3.7813775539398193
11011.pkl,3.72174334526062
11021.pkl,2.9512345790863037
11024.pkl,3.602212429046631
11041.pkl,1.4639003276824951
11043.pkl,0.9091742634773254
11049.pkl,2.8755767345428467
11052.pkl,2.350604295730591
11055.pkl,3.3886301517486572
11075.pkl,3.1417131423950195
11083.pkl,1.879073143005371
11093.pkl,3.042375326156616
11102.pkl,3.313488006591797
11120.pkl,3.0157039165496826
11121.pkl,3.206080913543701
11128.pkl,2.3572027683258057
11129.pkl,3.973684787750244
11143.pkl,3.188286781311035
11144.pkl,3.223412275314331
11150.pkl,2.430600881576538
11175.pkl,3.2000346183776855
11191.pkl,3.848491907119751
11193.pkl,3.254650831222534
11201.pkl,3.424104928970337
11209.pkl,3.5192911624908447
11236.pkl,3.117276906967163
11237.pkl,3.7626211643218994
11240.pkl,3.599931478500366
11243.pkl,2.2509236335754395
11244.pkl,1.562654972076416
11255.pkl,3.2426421642303467
11257.pkl,2.0279948711395264
11267.pkl,2.466779947280884
11272.pkl,3.04731822013855
11283.pkl,2.8993306159973145
11289.pkl,2.0582215785980225
11293.pkl,2.5475375652313232
11301.pkl,3.314471960067749
11315.pkl,3.4109885692596436
11319.pkl,2.3481202125549316
11322.pkl,2.531278133392334
11326.pkl,3.3055002689361572
11327.pkl,3.8191378116607666
11328.pkl,3.5147109031677246
11338.pkl,4.5346760749816895
11347.pkl,2.942094326019287
11351.pkl,3.444437026977539
11362.pkl,3.2627768516540527
11365.pkl,2.904482841491699
11366.pkl,2.8948237895965576
11367.pkl,3.306124448776245
11373.pkl,3.057126522064209
11379.pkl,3.097573757171631
11382.pkl,3.5203421115875244
11395.pkl,2.704392910003662
11398.pkl,2.504718542098999
11406.pkl,3.850935935974121
11411.pkl,3.1595005989074707
11415.pkl,3.501291513442993
11423.pkl,3.802180767059326
11426.pkl,3.0067732334136963
11454.pkl,3.849778890609741
11455.pkl,1.3245099782943726
11461.pkl,2.936455488204956
11463.pkl,3.3430190086364746
11480.pkl,3.641570806503296
11483.pkl,2.1761951446533203
11491.pkl,3.888685941696167
11494.pkl,2.910806655883789
11512.pkl,3.7975122928619385
11514.pkl,3.0348072052001953
11521.pkl,2.787865400314331
11524.pkl,4.210896015167236
11525.pkl,2.9483370780944824
11529.pkl,1.8996875286102295
11540.pkl,2.870342969894409
11547.pkl,3.11012864112854
11553.pkl,3.336846113204956
11556.pkl,3.379190444946289
11561.pkl,3.149677038192749
11575.pkl,3.205247402191162
11576.pkl,3.921778440475464
11577.pkl,1.545957088470459
11583.pkl,1.4519946575164795
11584.pkl,3.3326950073242188
11591.pkl,3.784637928009033
11618.pkl,3.7032835483551025
11620.pkl,3.3468973636627197
11625.pkl,2.792567729949951
11626.pkl,2.9165735244750977
11631.pkl,3.475297689437866
11636.pkl,2.1294686794281006
11641.pkl,4.0457987785339355
11646.pkl,2.985410213470459
11649.pkl,3.676474094390869
11653.pkl,2.252639055252075
11658.pkl,2.872981548309326
11659.pkl,2.959425687789917
11670.pkl,3.3491077423095703
11687.pkl,3.465095281600952
11699.pkl,4.060623645782471
11700.pkl,3.79616641998291
11703.pkl,2.873581647872925
11704.pkl,3.6240007877349854
11710.pkl,3.325448751449585
11713.pkl,4.0223493576049805
11724.pkl,3.725817918777466
11728.pkl,3.150588274002075
11735.pkl,4.149513244628906
11745.pkl,2.7584068775177
11751.pkl,3.2450647354125977
11756.pkl,3.221266031265259
11761.pkl,3.4056789875030518
11777.pkl,3.018617868423462
11790.pkl,1.814759612083435
11796.pkl,1.4625630378723145
11804.pkl,3.0960471630096436
11822.pkl,2.482445478439331
11839.pkl,2.8966851234436035
11846.pkl,3.580643892288208
11848.pkl,3.830944776535034
11851.pkl,3.5024166107177734
11853.pkl,3.0839855670928955
11861.pkl,2.3012454509735107
11871.pkl,2.456923484802246
11873.pkl,3.1074225902557373
11874.pkl,3.7319719791412354
11876.pkl,3.303715467453003
11878.pkl,3.419743776321411
11889.pkl,2.358370065689087
11895.pkl,3.4618990421295166
11898.pkl,1.8479933738708496
11937.pkl,2.905369758605957
11938.pkl,2.756592273712158
11946.pkl,3.3502755165100098
11950.pkl,3.261658191680908
11953.pkl,2.8075945377349854
11955.pkl,3.273653745651245
11967.pkl,1.4815715551376343
11970.pkl,2.502734422683716
11985.pkl,3.4840734004974365
11987.pkl,3.144183397293091
11989.pkl,1.6933257579803467
11990.pkl,1.738224744796753
11992.pkl,3.3174941539764404
11996.pkl,3.641268491744995
12005.pkl,3.1971075534820557
12018.pkl,2.6730926036834717
12019.pkl,2.700388193130493
12024.pkl,4.009824275970459
12025.pkl,3.197981834411621
12029.pkl,2.511996269226074
12030.pkl,3.4416491985321045
12032.pkl,3.0483100414276123
12035.pkl,2.8737852573394775
12036.pkl,3.0208160877227783
12037.pkl,3.6638376712799072
12040.pkl,3.1241707801818848
12042.pkl,3.236515760421753
12047.pkl,1.9718643426895142
12051.pkl,3.6168019771575928
12055.pkl,2.580979585647583
12058.pkl,3.5691473484039307
12059.pkl,3.0597853660583496
12070.pkl,2.7284367084503174
12080.pkl,2.2693560123443604
12081.pkl,1.9651528596878052
12087.pkl,2.857295036315918
12091.pkl,3.4134342670440674
12093.pkl,3.2914960384368896
12095.pkl,3.518871545791626
12099.pkl,2.984783172607422
12138.pkl,3.4989211559295654
12139.pkl,3.103700876235962
12152.pkl,3.226497173309326
12153.pkl,3.7284514904022217
12164.pkl,4.002295970916748
12165.pkl,2.9575376510620117
12171.pkl,1.2391870021820068
12185.pkl,3.6039438247680664
12189.pkl,1.7923742532730103
12197.pkl,2.8373591899871826
12211.pkl,4.155196666717529
12233.pkl,2.8720695972442627
12240.pkl,3.0413196086883545
12247.pkl,1.4810633659362793
12250.pkl,2.3325586318969727
12254.pkl,4.41840934753418
12258.pkl,3.360837936401367
12264.pkl,3.5756475925445557
12269.pkl,2.3783648014068604
12275.pkl,2.9914708137512207
12278.pkl,3.084155797958374
12287.pkl,1.8600038290023804
12290.pkl,3.055959463119507
12293.pkl,3.6464040279388428
12294.pkl,1.5685886144638062
12295.pkl,2.676771402359009
12304.pkl,1.8472682237625122
12311.pkl,3.082064390182495
12317.pkl,3.387150287628174
12324.pkl,3.7235934734344482
12335.pkl,2.5451102256774902
12347.pkl,1.8262662887573242
12356.pkl,3.2367823123931885
12361.pkl,2.489755630493164
12393.pkl,2.204145669937134
12395.pkl,1.774790644645691
12397.pkl,4.235598564147949
12404.pkl,3.303156614303589
12412.pkl,1.7192957401275635
12418.pkl,4.11467170715332
12419.pkl,3.534970760345459
12420.pkl,3.4552228450775146
12429.pkl,2.53849720954895
12441.pkl,1.8771119117736816
12456.pkl,2.0222020149230957
12458.pkl,2.58329439163208
12462.pkl,3.674945116043091
12466.pkl,1.7429215908050537
12470.pkl,3.288557291030884
12478.pkl,2.5250279903411865
12479.pkl,3.246493101119995
12497.pkl,3.1969287395477295
12503.pkl,3.2883172035217285
12525.pkl,2.6957449913024902
12530.pkl,2.3630967140197754
12531.pkl,3.5048975944519043
12556.pkl,3.989802837371826
12564.pkl,2.698709487915039
12565.pkl,2.7724268436431885
12582.pkl,3.8845160007476807
12588.pkl,1.4053207635879517
12593.pkl,2.7990334033966064
12602.pkl,3.709578514099121
12604.pkl,2.1906750202178955
12609.pkl,3.142855644226074
12613.pkl,3.862929582595825
12614.pkl,2.9368839263916016
12623.pkl,3.268209218978882
12624.pkl,1.387758731842041
12626.pkl,2.9894468784332275
12633.pkl,3.798279047012329
12634.pkl,2.316999673843384
12644.pkl,3.7334811687469482
12645.pkl,2.9405038356781006
12652.pkl,1.3521369695663452
12658.pkl,4.432976245880127
12661.pkl,3.3371288776397705
12669.pkl,3.3822362422943115
12678.pkl,2.911729097366333
12680.pkl,3.4350526332855225
12681.pkl,3.2117040157318115
12683.pkl,1.8025099039077759
12684.pkl,3.5860838890075684
12685.pkl,2.6743967533111572
12692.pkl,2.8269670009613037
12693.pkl,0.9675464630126953
12704.pkl,3.5080387592315674
12710.pkl,2.2585744857788086
12729.pkl,2.8861334323883057
12735.pkl,3.267987012863159
12739.pkl,2.5422651767730713
12756.pkl,3.06492018699646
12758.pkl,2.8850440979003906
12768.pkl,3.7404868602752686
12770.pkl,3.884530544281006
12779.pkl,3.6418702602386475
12797.pkl,3.2353994846343994
12798.pkl,2.744286060333252
12802.pkl,1.3982110023498535
12808.pkl,3.0431411266326904
12812.pkl,3.3101441860198975
12814.pkl,4.502593040466309
12828.pkl,2.589355230331421
12829.pkl,2.982823371887207
12836.pkl,2.8972785472869873
12844.pkl,1.1896569728851318
12864.pkl,3.8155667781829834
12868.pkl,1.6858469247817993
12879.pkl,3.6645333766937256
12882.pkl,1.4279969930648804
12902.pkl,3.073371648788452
12906.pkl,2.905104398727417
12913.pkl,3.692304849624634
12915.pkl,4.403658866882324
12916.pkl,3.04723858833313
12918.pkl,2.946871280670166
12921.pkl,3.8911492824554443
12924.pkl,3.1253297328948975
12927.pkl,2.302076578140259
12932.pkl,2.6589910984039307
12937.pkl,3.217949867248535
12945.pkl,3.3942389488220215
12959.pkl,3.2107393741607666
12974.pkl,3.7462825775146484
12986.pkl,3.1373980045318604
12987.pkl,3.6599576473236084
12997.pkl,2.8443682193756104
13003.pkl,4.18610143661499
13005.pkl,4.298099517822266
13009.pkl,2.928422451019287
13013.pkl,3.2107198238372803
13017.pkl,2.907518148422241
13018.pkl,3.118159532546997
13029.pkl,2.3359591960906982
13031.pkl,2.850947618484497
13034.pkl,3.5980403423309326
13040.pkl,1.6983797550201416
13041.pkl,2.6488099098205566
13042.pkl,3.1220085620880127
13043.pkl,3.2321677207946777
13046.pkl,2.53995418548584
13051.pkl,2.968842029571533
13054.pkl,1.340876579284668
13055.pkl,3.1563503742218018
13058.pkl,3.3053290843963623
13060.pkl,2.013080358505249
13070.pkl,2.909818649291992
13080.pkl,3.659318685531616
13083.pkl,1.8206895589828491
13096.pkl,2.9077839851379395
13097.pkl,3.4212839603424072
13101.pkl,1.769942045211792
