ID,Label
10011.pkl,3.185331344604492
10025.pkl,2.361497402191162
10033.pkl,3.7064013481140137
10036.pkl,3.2204296588897705
10043.pkl,4.12487268447876
10067.pkl,3.0085225105285645
10074.pkl,3.2137184143066406
10079.pkl,3.044245481491089
10083.pkl,3.810920238494873
10090.pkl,3.4563512802124023
10092.pkl,3.0519180297851562
10097.pkl,2.8173274993896484
10099.pkl,3.376223087310791
10110.pkl,1.3328092098236084
10116.pkl,3.1371419429779053
10120.pkl,2.686549186706543
10149.pkl,3.150210380554199
10179.pkl,3.021775007247925
10184.pkl,3.02860164642334
10189.pkl,3.1750614643096924
10191.pkl,2.8282032012939453
10192.pkl,2.593139410018921
10194.pkl,4.286953926086426
10200.pkl,3.71990966796875
10202.pkl,3.222135066986084
10204.pkl,3.321653366088867
10206.pkl,2.72613787651062
10207.pkl,3.1785531044006348
10216.pkl,4.079052448272705
10222.pkl,2.735177516937256
10224.pkl,3.4637508392333984
10235.pkl,2.2281129360198975
10236.pkl,3.1874942779541016
10240.pkl,2.7562198638916016
10242.pkl,3.544369697570801
10251.pkl,2.53817081451416
10253.pkl,3.4908080101013184
10259.pkl,2.263157844543457
10267.pkl,3.190211296081543
10271.pkl,3.19523286819458
10277.pkl,3.2490792274475098
10279.pkl,3.0481090545654297
10286.pkl,3.604376792907715
10287.pkl,3.271458148956299
10288.pkl,3.0897443294525146
10290.pkl,1.814051628112793
10291.pkl,3.9369564056396484
10293.pkl,3.2213170528411865
10306.pkl,3.9278149604797363
10315.pkl,2.8406498432159424
10316.pkl,3.0210275650024414
10317.pkl,2.9083359241485596
10326.pkl,1.586415410041809
10332.pkl,2.905540943145752
10335.pkl,3.103963851928711
10349.pkl,3.0949301719665527
10351.pkl,1.712294101715088
10356.pkl,2.844392776489258
10359.pkl,3.3082761764526367
10363.pkl,4.35397481918335
10376.pkl,3.0601806640625
10379.pkl,2.039803981781006
10380.pkl,1.9741320610046387
10383.pkl,3.3128151893615723
10384.pkl,3.3095650672912598
10390.pkl,3.0431222915649414
10394.pkl,2.081590175628662
10398.pkl,2.409496307373047
10405.pkl,2.7921693325042725
10415.pkl,2.329340934753418
10421.pkl,1.8830279111862183
10425.pkl,3.17364501953125
10427.pkl,2.612818717956543
10433.pkl,3.8575150966644287
10444.pkl,2.500089168548584
10450.pkl,3.0974016189575195
10452.pkl,3.666487216949463
10457.pkl,3.1512579917907715
10462.pkl,3.302706241607666
10466.pkl,4.1398162841796875
10467.pkl,3.1746280193328857
10472.pkl,2.788635730743408
10481.pkl,2.4811947345733643
10489.pkl,2.513354778289795
10506.pkl,3.127551555633545
10507.pkl,2.9660415649414062
10513.pkl,2.00054931640625
10518.pkl,3.044456958770752
10528.pkl,3.3626723289489746
10529.pkl,1.745140552520752
10533.pkl,3.462502956390381
10535.pkl,3.654928207397461
10539.pkl,3.1391592025756836
10543.pkl,3.3938608169555664
10552.pkl,4.1458845138549805
10553.pkl,3.7792320251464844
10558.pkl,3.2537124156951904
10559.pkl,3.506866931915283
10560.pkl,3.214946746826172
10561.pkl,1.9711936712265015
10589.pkl,3.780970335006714
10612.pkl,2.9366581439971924
10620.pkl,3.976853370666504
10627.pkl,3.651350498199463
10629.pkl,3.049104690551758
10631.pkl,3.789268732070923
10638.pkl,2.423740863800049
10646.pkl,3.315316677093506
10655.pkl,3.0904486179351807
10658.pkl,3.3867788314819336
10663.pkl,3.222768783569336
10679.pkl,3.1961307525634766
10681.pkl,1.6202635765075684
10687.pkl,2.94650936126709
10695.pkl,3.598206043243408
10711.pkl,3.26845121383667
10712.pkl,2.726982593536377
10718.pkl,3.396393299102783
10721.pkl,2.193096160888672
10723.pkl,3.38826847076416
10724.pkl,3.0591862201690674
10733.pkl,3.8966169357299805
10735.pkl,3.1007773876190186
10749.pkl,3.238241672515869
10756.pkl,3.3418383598327637
10757.pkl,1.58677077293396
10767.pkl,2.7176270484924316
10771.pkl,2.4924001693725586
10776.pkl,2.8576273918151855
10787.pkl,3.7668423652648926
10790.pkl,2.0018796920776367
10792.pkl,1.8745466470718384
10793.pkl,2.6104953289031982
10800.pkl,3.022157669067383
10801.pkl,2.0880126953125
10802.pkl,3.018096446990967
10810.pkl,1.9000484943389893
10833.pkl,3.3016815185546875
10835.pkl,3.490363359451294
10839.pkl,3.0638670921325684
10840.pkl,3.1748597621917725
10846.pkl,3.1222596168518066
10851.pkl,3.2480108737945557
10857.pkl,3.2629356384277344
10865.pkl,2.0798587799072266
10883.pkl,3.149481773376465
10884.pkl,1.8049216270446777
10886.pkl,3.110661029815674
10890.pkl,2.7409472465515137
10895.pkl,2.896012306213379
10900.pkl,2.02641224861145
10903.pkl,3.3099892139434814
10909.pkl,3.851583957672119
10914.pkl,3.1376287937164307
10924.pkl,2.9378926753997803
10940.pkl,2.629153251647949
10941.pkl,2.963895797729492
10944.pkl,3.095378875732422
10956.pkl,3.1870052814483643
10975.pkl,3.355438232421875
10979.pkl,3.874044418334961
10981.pkl,3.351229190826416
10987.pkl,3.7939741611480713
10993.pkl,3.3472065925598145
10994.pkl,3.4440674781799316
11004.pkl,1.3871049880981445
11007.pkl,3.245513439178467
11009.pkl,2.9625022411346436
11011.pkl,3.0566020011901855
11021.pkl,3.1760902404785156
11024.pkl,3.2854971885681152
11041.pkl,2.2130203247070312
11043.pkl,1.2695624828338623
11049.pkl,3.291783332824707
11052.pkl,2.990875244140625
11055.pkl,3.4633498191833496
11075.pkl,3.310985565185547
11083.pkl,2.2958824634552
11093.pkl,2.903059482574463
11102.pkl,3.035830020904541
11120.pkl,3.235177993774414
11121.pkl,3.410268783569336
11128.pkl,2.8376803398132324
11129.pkl,3.5130105018615723
11143.pkl,3.201230049133301
11144.pkl,3.057915687561035
11150.pkl,2.7886300086975098
11175.pkl,3.095545768737793
11191.pkl,3.2950425148010254
11193.pkl,3.2916412353515625
11201.pkl,3.369394540786743
11209.pkl,3.3076438903808594
11236.pkl,3.225980758666992
11237.pkl,3.466820240020752
11240.pkl,3.5818023681640625
11243.pkl,2.5844852924346924
11244.pkl,2.100003719329834
11255.pkl,2.9833688735961914
11257.pkl,2.4090840816497803
11267.pkl,2.2147114276885986
11272.pkl,3.313675880432129
11283.pkl,3.0184550285339355
11289.pkl,3.0940041542053223
11293.pkl,2.6886916160583496
11301.pkl,2.736982583999634
11315.pkl,3.149794578552246
11319.pkl,2.931746006011963
11322.pkl,2.869925022125244
11326.pkl,3.1631345748901367
11327.pkl,3.3073840141296387
11328.pkl,3.3493008613586426
11338.pkl,3.6550745964050293
11347.pkl,3.056222438812256
11351.pkl,2.972776174545288
11362.pkl,3.630737066268921
11365.pkl,3.209331512451172
11366.pkl,2.895014762878418
11367.pkl,3.3561301231384277
11373.pkl,3.2385411262512207
11379.pkl,3.3600142002105713
11382.pkl,2.7810592651367188
11395.pkl,2.7422728538513184
11398.pkl,2.6922826766967773
11406.pkl,4.507856845855713
11411.pkl,2.916736602783203
11415.pkl,3.727811336517334
11423.pkl,4.061036109924316
11426.pkl,2.8432581424713135
11454.pkl,3.438100814819336
11455.pkl,2.1632251739501953
11461.pkl,3.03987455368042
11463.pkl,3.0999674797058105
11480.pkl,3.5134334564208984
11483.pkl,2.2316644191741943
11491.pkl,3.304141044616699
11494.pkl,3.0715432167053223
11512.pkl,3.3946924209594727
11514.pkl,2.957949161529541
11521.pkl,3.204475164413452
11524.pkl,4.148274898529053
11525.pkl,3.1395277976989746
11529.pkl,2.166091203689575
11540.pkl,3.366164207458496
11547.pkl,3.3109700679779053
11553.pkl,3.3474411964416504
11556.pkl,3.1639599800109863
11561.pkl,3.1021246910095215
11575.pkl,2.6423516273498535
11576.pkl,4.156578540802002
11577.pkl,1.7670068740844727
11583.pkl,1.5427594184875488
